DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.361	3.6473	26.2824	20.8870	3.9072e-01	0.5498	0.842	1453.92	83.051	6.4376	9.471973
0.361	3.6351	26.2941	20.8972	3.7851e-01	0.5474	0.799	1453.88	83.059	6.4398	9.471973
0.360	3.6184	26.3062	20.9081	3.7851e-01	0.5474	0.740	1453.82	83.075	6.4431	9.471974
0.361	3.6148	26.3074	20.9093	3.9072e-01	0.5474	0.711	1453.81	83.095	6.4452	9.471974
0.348	3.6124	26.3132	20.9141	3.9072e-01	0.5437	0.692	1453.81	83.048	6.4417	9.471975
0.348	3.6091	26.3153	20.9160	3.7851e-01	0.5412	0.711	1453.80	83.063	6.4433	9.471975
0.347	3.6091	26.3147	20.9155	3.5409e-01	0.5412	0.718	1453.80	83.074	6.4441	9.471976
0.337	3.6055	26.3214	20.9211	3.5409e-01	0.5425	0.703	1453.79	83.091	6.4458	9.471976
0.313	3.5982	26.3272	20.9263	3.6630e-01	0.5425	0.674	1453.76	83.051	6.4436	9.471977
0.326	3.5894	26.3342	20.9326	3.9072e-01	0.5425	0.703	1453.73	83.064	6.4457	9.471977
0.288	3.5784	26.3460	20.9428	3.9072e-01	0.5400	0.755	1453.70	83.073	6.4476	9.471978
0.301	3.5677	26.3527	20.9489	3.9072e-01	0.5449	0.758	1453.66	83.088	6.4502	9.471978
0.266	3.5504	26.3649	20.9599	3.6630e-01	0.5449	0.725	1453.61	83.100	6.4534	9.471979
0.266	3.5304	26.3819	20.9749	3.5409e-01	0.5461	0.678	1453.54	83.054	6.4523	9.471979
0.253	3.5207	26.3872	20.9798	3.7851e-01	0.5486	0.630	1453.51	83.067	6.4546	9.471980
0.240	3.5176	26.3891	20.9816	3.9072e-01	0.5461	0.634	1453.49	83.075	6.4557	9.471980
